energy,jerk,torque_changes,vfe,kld,bs,un,ig,vfe_squared
227.1777566458166,23017.974991091458,181719.22741579992,425.4684706926346,83.98364973068237,72.38801830261946,176.1477131843567,156.37166803330183,181023.41955352924
43.80996284062137,5041.816955518275,35958.267001197004,342.9600250720978,58.060241386294365,47.155537724494934,169.74422430992126,105.2157791107893,117621.57879745394
112.33040485403812,13101.361399216232,87181.24326688766,372.8896054029465,78.36150071024895,61.52360115945339,169.41244113445282,139.88510186970234,139046.65781756514
323.90933199847166,41991.3280523908,238684.24154874557,473.16241681575775,81.18729883432388,72.77974662184715,181.3731209039688,153.96704545617104,223882.67268692888
65.29452579674516,12658.768201147257,82560.19347309868,369.47984993457794,79.34549316763878,69.5488003641367,172.52301847934723,148.89429353177547,136515.35950767822
54.54020415642398,18648.521753470683,37473.23793770229,428.1491844654083,82.33482222259045,72.27931340038776,177.1001079082489,154.6141356229782,183311.72415839424
159.71659051163132,27010.03281428337,204283.70087926261,370.51755011081696,63.57660901546478,51.44628521054983,171.30456733703613,115.02289422601461,137283.25494012175
67.79616563961915,10204.431244463725,56427.39051521562,368.89302814006805,69.59978760778904,62.60382863879204,174.29192733764648,132.20361624658108,136082.06621034903
270.50389992089043,25083.17059276735,207347.2483009185,469.15566968917847,74.53925439715385,70.78814369440079,182.49553430080414,145.32739809155464,220107.04240150153
74.02467307790197,20427.51199375277,44524.24162989381,388.8126480579376,64.2557722479105,57.616440907120705,175.6403535604477,121.8722131550312,151175.27528982566
327.39710587610716,55738.80658669211,223398.73187147535,502.97386360168457,77.83300718665123,70.01415307819843,184.52131032943726,147.84716026484966,252982.707466406
562.134060862173,55113.3932641792,472146.8099420821,510.351522564888,77.30090333521366,70.58585278689861,184.3657785654068,147.88675612211227,260458.6765842994
375.7153745326094,46238.98509822106,370149.7592866276,451.73819506168365,61.47584067285061,54.75377260148525,180.00639927387238,116.22961327433586,204067.39687758774
200.37301882039316,37528.59404217507,48844.749710293065,462.9319713115692,77.52828919887543,70.04299177229404,181.08458256721497,147.57128097116947,214306.01006241553
333.1516173113227,77838.87085467353,293586.3010966948,535.091876745224,72.70077592879534,71.23857100307941,189.0863914489746,143.93934693187475,286323.316558726
97.01347467524664,22220.49049748713,106252.18320976877,388.6122313737869,69.94364088773727,58.815593004226685,173.46922624111176,128.75923389196396,151019.4663733137
300.96096173630303,33576.220572024315,286174.5833113937,425.3355395793915,77.83607368171215,68.78349614143372,176.16862785816193,146.61956982314587,180910.3212292921
141.9387538657526,18132.95038800225,136193.79595519972,393.1764483451843,86.04299016296864,74.94956859946251,173.78839457035065,160.99255876243114,154587.7195333334
74.84930829573238,22881.278810619897,45249.553534438724,401.3976821899414,71.42030653357506,61.702198535203934,175.43032133579254,133.122505068779,161120.0992674572
207.7665771892125,45191.25163661445,188154.9826834496,481.9369421005249,73.23589041829109,69.2778217792511,183.64320290088654,142.5137121975422,232263.2161612047
173.3359238833573,19941.51642233493,157765.3036830245,428.6331253051758,86.68465760350227,77.20034608244896,177.1935474872589,163.88500368595123,183726.35610888252
151.55429167538483,30709.081389537638,135340.693003144,457.8686537742615,76.66831378638744,68.29665506631136,180.02291417121887,144.9649688526988,209643.70410905452
62.52049918787478,26437.340388289012,47780.573267906686,421.72612142562866,72.52485896646976,65.50797052681446,177.49578058719635,138.03282949328423,177852.9214927041
131.1214256340431,19841.520561197118,184622.08193023983,344.1598494052887,77.1952863484621,61.90919703245163,168.8207061290741,139.10448338091373,118446.00194267099
51.077226262039844,18599.67639233818,10847.47371618994,420.71713733673096,78.45928172767162,70.47576123476028,176.71241915225983,148.9350429624319,177002.90964881374
592.1320199806711,84166.84407375063,742824.7916634543,491.23178827762604,68.79334096610546,65.62270030379295,185.43296492099762,134.41604126989841,241308.66981443443
67.89120322738422,10656.808698232762,32888.720819429676,381.9686974287033,71.37355770170689,59.60150772333145,172.3932228088379,130.97506542503834,145900.0858153803
140.25504985738266,37901.24884618684,124932.18063183695,454.9201674461365,71.49070924520493,64.6101558804512,180.00019192695618,136.10086512565613,206952.35874922085
94.61655717189377,20680.763441232808,56630.990551891606,384.2804572582245,68.22726854681969,57.43656914681196,172.57397973537445,125.66383769363165,147671.4698305901
53.530568438986826,10197.035583728239,75915.84100749569,334.8851195573807,70.27278245985508,57.827870570123196,167.82103037834167,128.10065302997828,112148.04330096114
54.208500028286664,14411.26824471026,26886.073648633792,392.5483376979828,68.46398489177227,58.88765327632427,173.79470026493073,127.35163816809654,154094.19742944953
418.992342278749,57776.92196241336,455614.66861449607,455.8132938146591,75.38199093937874,68.34118747711182,179.621675491333,143.72317841649055,207765.75881816878
199.09227326321357,36671.69037502712,149170.3113016809,520.4298385381699,87.9926734790206,84.82604604959488,187.80849874019623,172.81871952861547,270847.21684086556
284.6403039680355,90353.32586382725,262692.8607038881,584.1775016784668,75.28323768079281,74.98550026118755,194.04244780540466,150.26873794198036,341263.35346729506
384.6841950566566,28010.61267545982,234064.69780152285,535.8109195232391,73.92727372050285,73.370619982481,190.43988358974457,147.29789370298386,287093.34148033906
610.0300806994331,64861.35784915157,614603.8765502753,526.0401419401169,77.0439133644104,75.34378251433372,188.81337714195251,152.38769587874413,276718.2309323783
158.17740702431033,32672.87360622477,101489.27335869112,498.33347523212433,82.32042236626148,77.22679999470711,186.10560584068298,159.5472223609686,248336.25253692627
150.3459295127692,26492.993939200252,190956.81698863395,388.31212866306305,59.713179692626,51.45342020690441,174.63021337985992,111.16659989953041,150786.30926683923
