energy,jerk,torque_change,vfe,kld,bs,un,ig
34.84831475484172,90.52674400511502,3768.8895903560046,209.30215668678284,38.42933306097984,23.67300070077181,156.05487620830536,62.10233376175165
36.72529090308587,85.20298940599433,3733.749129964863,206.50835371017456,36.391547471284866,22.402644373476505,156.00802338123322,58.79419184476137
41.00564060250126,83.09371598394779,3957.8011132107035,208.8081020116806,38.012990549206734,23.437724091112614,156.05503749847412,61.45071464031935
37.73385097507627,121.99357965811714,3746.4513432617264,205.93527507781982,35.978078216314316,22.14182808250189,156.00105822086334,58.119906298816204
33.80579538301458,120.4771677809879,4057.0611454938175,208.2790448665619,37.701997831463814,23.210874021053314,156.03962552547455,60.91287185251713
36.614130153813996,168.33453271869868,4873.361399344417,209.45791947841644,38.53969852626324,23.74809054285288,156.05718088150024,62.287789069116116
51.635249906118084,117.13746056383876,2625.4682343564405,208.08773863315582,37.59560741484165,23.103706426918507,156.03772044181824,60.69931384176016
34.80329663879859,226.92481470229,2968.458953683898,206.33034360408783,36.2430704087019,22.317051604390144,156.0039440393448,58.56012201309204
41.06984569008788,175.56670752888851,5984.764802963055,211.45449018478394,39.04292570054531,24.563598290085793,156.22514533996582,63.6065239906311
34.61747475055936,119.33183730716858,3887.308617745718,209.2649041414261,38.35326732695103,23.65792654454708,156.05209839344025,62.01119387149811
39.12706654608682,109.28342931166178,6449.881065101438,206.14085602760315,36.13589945435524,22.2345707193017,156.00355219841003,58.37047017365694
43.34422789238389,240.91417165301732,7303.592598704974,211.3689306974411,39.438023656606674,24.569995015859604,156.15144324302673,64.00801867246628
36.115280581139565,137.47145034554225,12181.793986275145,212.94518554210663,40.43874740600586,25.272742867469788,156.17663526535034,65.71149027347565
40.36670590909661,52.42490474167245,3687.46870400516,215.3122602701187,42.73233908414841,26.387253008782864,156.17582714557648,69.11959209293127
28.985916582336284,244.21902110819096,9055.87239664838,215.33643519878387,42.750806123018265,26.416404336690903,156.1691336631775,69.16721045970917
41.38370422361679,137.74815933905003,3380.5892157306034,207.11152827739716,36.90193310379982,22.664668157696724,156.02188909053802,59.566601261496544
36.268529727549044,217.978006353691,9756.235806386398,214.0962929725647,41.192561358213425,25.798001505434513,156.2132226228714,66.99056286364794
44.57734944764275,177.77028265116266,7669.705072008149,215.33486592769623,42.48886026442051,26.373789101839066,156.2178521156311,68.86264936625957
38.817330760418066,235.89816313814472,5800.593040252755,215.94142508506775,42.70720745623112,26.635510362684727,156.2577885389328,69.34271781891584
37.58629115344595,149.95564187621554,5021.207456657064,215.67969143390656,42.47777736186981,26.506913527846336,156.25914323329926,68.98469088971615
43.66020005201787,210.14343312524545,3773.936760202913,215.7247133255005,42.26297804713249,26.494552180171013,156.29404175281525,68.7575302273035
41.23216478631883,111.57865854863715,10726.51900069201,212.71158301830292,40.427898570895195,25.1603429839015,156.17957723140717,65.5882415547967
63.9521975648524,445.46466601788916,4634.338529853502,212.32917487621307,40.441294714808464,25.013754650950432,156.1449568271637,65.4550493657589
44.909403384156235,172.21200760968705,4552.471290324394,210.86337614059448,39.0076312571764,24.32942797243595,156.13570034503937,63.33705922961235
51.77116479808341,229.1075823531496,14415.67134638946,223.61340427398682,46.670799404382706,29.966177202761173,156.59015810489655,76.63697660714388
59.47808235716075,615.3590559203069,24405.624304897487,221.36249709129333,41.154057726264,27.438164591789246,157.44614398479462,68.59222231805325
61.685900443745304,277.9371321232276,14114.659037104315,213.09125554561615,39.6743586063385,25.25268590450287,156.26308012008667,64.92704451084137
34.75875702431257,174.69199569384972,15349.877336110068,220.92652821540833,45.85073071718216,28.86362551152706,156.38339495658875,74.71435622870922
48.051470298700764,210.4541375035616,16174.903865356408,226.29332494735718,46.67572696506977,30.83735726773739,156.9114614725113,77.51308423280716
57.66236865936166,154.22817168733056,14424.776621442878,219.8583517074585,44.25788073241711,28.278393290936947,156.50250160694122,72.53627402335405
68.62391866403935,334.52703562529393,36352.23370977763,231.5059187412262,51.052182123064995,33.20159403979778,157.05928444862366,84.25377616286278
43.90256168623185,196.57099355967787,23055.057207463447,226.1315634250641,46.18216162919998,30.121773406863213,157.20676791667938,76.3039350360632
50.071938389188716,200.53063008584263,8426.736092425706,226.27778029441833,46.17533914744854,30.44392718374729,157.15415704250336,76.61926633119583
72.72368127506512,379.1172300177594,16910.5022120602,223.29923951625824,42.57175949215889,28.635582476854324,157.40356528759003,71.20734196901321
46.77376458088887,345.3604003892651,13447.210194687956,226.2168562412262,49.07169423997402,31.182442247867584,156.59751641750336,80.2541364878416
70.91282167427556,204.23294314378703,6057.692328221888,232.26030838489532,49.898345947265625,33.42548127472401,157.2231478691101,83.32382722198963
40.82583609400873,334.66997082243046,13362.135681196696,226.54995250701904,48.347060307860374,31.216051816940308,156.73898887634277,79.56311212480068
59.68490250371087,150.84734959811098,10502.669117908215,224.3290718793869,45.788018211722374,29.83790261298418,156.90406334400177,75.62592082470655
55.963120931676656,423.1580055138407,16397.85488892464,235.3798657655716,48.580175176262856,33.68075783550739,158.0230724811554,82.26093301177025
76.95639532904195,846.2931413922956,27350.135585761756,223.2027496099472,46.00395658612251,29.199477568268776,156.81202352046967,75.20343415439129
98.92263863677236,350.6395966488707,20052.114645824575,231.2607982158661,50.969020411372185,33.201013289391994,156.90716183185577,84.17003370076418
37.347022433223195,384.7295574662928,11099.918296561456,234.09265625476837,53.074007123708725,34.39236230403185,157.08283746242523,87.46636942774057
57.992150204933516,818.22581543912,15244.032482511257,246.74882113933563,55.68382263183594,38.32250662893057,158.3393852710724,94.0063292607665
76.21919918365475,289.60273514014057,47146.54624359758,247.21846723556519,54.155960723757744,38.289641842246056,158.80982720851898,92.4456025660038
147.57147143800705,375.1822096729988,51932.103770920614,247.8090364933014,57.32205632328987,39.45252688229084,158.29617822170258,96.77458320558071
112.15913246944696,442.71121903160144,36620.77530470065,229.59495389461517,46.230421647429466,31.550837591290474,157.60735428333282,77.78125923871994
53.247708342582364,385.9640641821295,16364.912894428455,218.57238674163818,43.12130232155323,27.528233163058758,156.56834733486176,70.64953548461199
